Principal components ,-118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARVIND,DISHTV,HINDZINC,IOC,WIPRO,ACC,ADANIPORTS,ABIRLANUVO,ALBK,AMBUJACEM,ANDHRABANK,APOLLOTYRE,ASHOKLEY,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BANKBARODA,BANKINDIA,BATAINDIA,BHARATFORG,BHEL,BPCL,BHARTIARTL,BIOCON,CESC,CAIRN,CANBK,CENTURYTEX,CIPLA,COLPAL,CROMPGREAV,DLF,DABUR,DIVISLAB,DRREDDY,EXIDEIND,FEDERALBNK,GAIL,GMRINFRA,GODREJIND,GRASIM,HCLTECH,HDFCBANK,HAVELLS,HEROMOTOCO,HEXAWARE,HINDALCO,HINDPETRO,HINDUNILVR,HDIL,HDFC,ICICIBANK,IDBI,IDFC,IFCI,ITC,IDEA,INDIACEM,IBREALEST,IOB,IGL,INDUSINDBK,INFY,JSWSTEEL,JPASSOCIAT,JPPOWER,JINDALSTEL,KTKBANK,KOTAKBANK,LICHSGFIN,LUPIN,MRF,M&M,MARUTI,MCLEODRUSS,NMDC,NTPC,ONGC,OFSS,ORIENTBANK,PTC,PETRONET,PFC,POWERGRID,PNB,RANBAXY,RCOM,RELIANCE,RELINFRA,RPOWER,RECLTD,SSLT,SRTRANSFIN,SIEMENS,SBIN,SAIL,SUNPHARMA,SUNTV,SYNDIBANK,TATACHEM,TATACOMM,TCS,TATAGLOBAL,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,TITAN,UCOBANK,ULTRACEMCO,UNIONBANK,UNITECH,UPL,MCDOWELL-N,VOLTAS,YESBANK,ZEEL
0.023742253,-0.009652514,0.026122805,-0.112906973,0.038289914,-0.111414984,-0.031462762,0.05161998,0.066808823,-0.004997876,0.058845367,-0.000830638,0.010174838,-0.010251374,0.098086321,-0.069337428,-0.037278068,0.1315335,0.083073957,-0.030019349,0.109439757,0.045358108,-0.149222206,-0.222764073,0.071709731,0.083363064,0.050415525,0.226412228,0.108575077,-0.035903395,-0.171052883,0.089649343,0.078271799,-0.008979528,0.158763445,-0.21209603,0.00272448,0.021735783,0.002883036,-0.005945668,0.048210349,0.014649194,0.063006716,-0.100384342,0.01281136,0.025518058,0.044547793,0.024670915,-0.140485548,-0.006713037,0.138540978,-0.114267361,-0.091218088,0.024358805,0.002412597,0.014356808,-0.023621088,-0.046646327,0.008555015,0.114890164,0.03753451,-0.037206738,-0.007334989,-0.002511817,-0.389202383,0.024552547,-0.005839293,0.122816064,0.021219773,-0.038948143,-0.046535143,0.074741197,0.025158815,0.084718101,0.053283288,0.038795278,-0.043276517,-0.030836896,-0.17587666,-0.042301554,0.18904755,0.024375646,-0.01778894,0.05773412,-0.025953748,0.116912951,0.062928783,0.029610342,-0.049650226,0.123654483,0.021658021,0.043732084,0.005971473,0.337124831,0.003622678,-0.177675364,-0.038448761,-0.018495933,0.050181006,0.043129436,-0.013212496,-0.006598697,0.227270416,0.031012114,0.065004118,0.005187634,-0.109923385,-0.034449494,0.04452816,0.047296474,0.041314305,0.065546884,0.031252671,0.005768065,0.007138614,0.050727736,-0.022001389,-0.009287658
-0.027691306,-0.014453222,0.003234877,-0.032353783,0.055665345,0.334546659,0.023262997,-0.049215841,0.010161838,0.034337694,-0.025941253,0.013615089,-0.002470897,-0.070805188,-0.045685605,0.115442084,0.009105304,0.030926556,0.030032296,-0.156271417,-0.011298757,-0.002708215,-0.165109324,-0.038480095,0.02950633,-0.122131088,0.07098545,-0.101474597,-0.261198303,0.011419912,-0.333341595,-0.066405412,0.043009798,0.002240694,-0.042113936,-0.110368491,-0.0123152,-0.067707893,-0.048666198,-0.017110294,-0.057060411,-0.04270777,-0.023535728,0.036352303,-0.170964205,0.091018871,0.015563169,0.050785814,-0.101638368,0.078310127,-0.122082716,0.156463045,-0.094081709,0.006333218,-0.014657439,0.010972157,0.000999703,-0.001757369,0.002441434,-0.022524631,-0.008451079,0.02827495,-0.05167666,-0.134532962,0.021431977,-0.050894682,-0.006561941,-0.171919721,-0.036442332,0.034306596,0.040428874,-0.034613723,0.016668322,-0.030944812,-0.0043548,-0.216286117,-0.031036165,0.031096667,0.035890006,0.095853144,-0.026422072,-0.03636468,0.052864167,0.026403318,0.007853632,0.031574679,-0.023026622,0.101701817,-0.140156973,0.052289365,-0.021167224,0.044202066,-0.104273909,-0.003669009,0.247714951,0.013878114,-0.061431156,0.044549215,0.088850864,-0.027038042,0.020842459,0.091059243,0.312475515,0.022351153,-0.027751059,0.009186641,-0.006676738,0.172874926,-0.049349285,-0.00749732,-0.183438528,-0.032468799,0.001889929,-0.008678408,0.114409968,0.008291647,-0.107932643,-0.04718908
-0.041964098,-0.007693792,-0.019638511,0.000680291,0.091477759,-0.530423373,0.010432876,0.006146117,-0.015634919,-0.06034541,-0.002449907,0.017495019,0.012430935,0.033011132,0.050497492,0.139836775,0.063057278,0.098742021,0.013430345,0.000923622,0.090595574,0.061348667,-0.068806833,0.008513507,0.06926951,-0.006653043,-0.011659186,-0.033182498,0.026829701,-0.05857606,-0.011436062,-0.018136617,0.14160841,-0.001100587,-0.149491875,0.075893484,-0.012446265,0.08337742,-0.00109834,0.002326197,0.089359815,0.032990301,-0.053192995,-0.053571504,0.028777783,-0.008871396,-0.008268426,-0.024436029,-0.060324982,0.023971765,0.091268522,-0.050058468,-0.338737498,-0.020707606,-0.018548836,-0.004377023,0.013910086,0.005546464,-0.042833884,0.06623119,-0.005929992,-0.007920056,-0.023755308,-0.013361984,0.08501602,-0.002217272,-0.004711905,-0.128733539,-0.019369689,0.177568432,-0.013655816,-0.010076729,-0.009108125,0.034581246,-0.087174726,-0.034151869,-0.018424475,-0.024313996,-0.015503585,-0.002485281,0.065075354,0.004658343,0.018793169,0.017243807,0.000519595,-0.112218036,0.080661656,0.072568558,0.029096631,-0.07883532,-0.019277318,0.0418617,-0.10995616,-0.337250636,0.20888145,0.053797893,0.022200396,-0.010942524,0.045831961,-0.017777709,0.006231762,0.22644701,0.143847947,0.016913063,-0.026742535,0.000180349,-0.023528344,0.040090872,0.034708286,-0.008210898,0.245449239,0.008342518,0.041090323,0.003735386,0.002402096,0.018531543,-0.089560339,-0.040010171
-0.019609438,0.020433043,-0.01403899,0.024812884,0.024940935,-0.267571252,0.023081876,-0.10089824,0.035729732,-0.045451424,0.012533204,0.037160561,0.000490087,0.066894217,-0.048617458,-0.299828385,0.240634591,0.189871496,-0.034585303,0.174143493,-0.046337102,-0.090613081,-0.016365961,-0.016265921,-0.091583063,0.018898462,0.051036573,0.057167221,-0.071001662,0.015518337,-0.229973201,0.062719167,-0.127724403,0.030644949,0.004210741,-0.054314796,0.047548227,0.089627679,-0.066170796,0.006599921,-0.007740595,0.0753667,0.037749604,0.059919711,0.261360956,0.054000316,-0.001049444,-0.038817615,-0.011238201,0.016552596,-0.059752782,-0.001826422,0.135661568,-0.013333674,-0.003576665,0.012103125,-0.023657297,0.000761936,-0.025494643,-0.095587359,0.006627037,-0.086518415,0.058261959,0.025916726,-0.004719654,-0.060362533,0.011058435,-0.09246068,-0.004430094,0.111687029,0.038305057,0.041884743,-0.015388114,-0.406877133,0.127618063,-0.072354824,0.123940692,-0.033544304,7.50E-05,-0.00208477,0.00916956,-0.041957078,-0.001442792,-0.003173242,0.012527209,-0.014141721,-0.056194272,0.032599047,0.064482316,0.111991632,0.015497415,-0.017755981,-0.131043205,-0.066510157,0.1010238,0.005309126,-0.038856207,0.050518018,0.037125178,-0.00364833,0.040627086,-0.256016492,-0.042102703,-0.008125596,0.101833197,-0.019987643,-0.090156378,0.086181042,0.014679379,0.004977366,-0.17688049,-0.020448983,-0.020330989,0.013748908,0.10837449,-0.023324016,0.012009182,0.067109402
0.040212082,0.010556917,0.024778896,-0.006315429,0.013342552,0.029192513,0.033786342,0.13075143,-0.007385929,0.024586868,0.038423018,-0.002892549,0.018378512,0.044462979,0.003809521,-0.06129075,-0.190909483,0.080291977,-0.327580682,0.138705372,0.093887468,0.01208865,-0.075794372,-0.116523355,0.009684523,0.00776047,0.082568714,-0.000253129,0.001346626,-0.048716928,-0.110154473,-0.040696307,-0.095870461,0.008299279,-0.152483627,-0.068667201,0.040690799,0.021966025,-0.041417776,0.004811914,0.067780855,0.004171105,0.222063026,0.062681409,0.00129492,-0.057269896,0.044898445,-0.03749234,-0.079410456,0.049739571,0.039986836,0.002383566,-0.018813845,-0.019206605,0.012779968,-0.010093002,0.021896374,-0.015163092,-0.033020512,0.022781736,-0.036874808,0.189393108,-0.008470878,-0.028442543,0.283113732,0.006027051,0.028240628,0.074267973,0.041281845,0.149417026,0.053410585,0.004361763,0.00643188,0.411530814,-0.024147592,-0.068475599,0.055275811,0.030216076,-0.007405398,-0.030414991,0.073223097,0.029022892,0.049975619,0.012049349,0.007472324,-0.1538236,-0.153126851,-0.104841228,0.054955353,0.024569428,-0.00929281,0.040855326,-0.073529992,-0.058848651,-0.129590003,0.061960293,-0.06052772,-0.055550906,0.030771133,0.008899107,0.079383806,-0.187510107,0.070738562,0.063234856,0.03204686,0.009472152,-0.280898536,-0.082132774,0.111254965,0.000642125,-0.136115122,-0.086777762,0.008768015,0.050403783,-0.017467866,-0.003379822,0.0973347,0.032223368
-0.010473714,-0.029881997,-0.065915158,0.141039773,0.110137463,-0.056280498,0.070685987,-0.001013459,-0.063750863,0.022038594,0.009492889,0.031752667,0.007867431,0.047201184,-0.125040896,-0.095836828,-0.161946557,-0.055550199,0.074728135,-0.028978988,0.006953259,0.000576534,0.054440708,-0.144220033,-0.096222946,-0.126268869,0.028577209,-0.091459609,-0.020215676,-0.124727902,0.023464842,0.124751976,0.175452888,0.022276988,-0.133368145,0.097368018,0.000422961,-0.128403039,-0.103220661,0.009548333,0.00610483,0.001309243,-0.17487778,0.136181714,-0.062112563,-0.003616803,-0.037392818,-0.12135445,0.104807583,0.019288359,0.147712483,0.247464841,0.156554227,-0.034978076,0.042141282,-0.024342908,0.055101406,-0.039208022,-0.033783137,0.064958692,-0.031055137,-0.170307673,0.056744358,0.044259389,-0.001604913,0.032204041,-0.016241947,0.104056563,-0.086055244,0.239311652,0.247699551,-0.069816335,-0.003122844,0.003795569,-0.039251839,0.106744176,0.032404403,-0.050817456,0.063306939,0.012390643,0.029294148,-0.02980951,-0.069679699,-0.065939808,-0.014914853,0.102968993,-0.081218004,-0.10520871,-0.123180483,0.030017213,-0.086713721,-0.03297645,-0.112623701,0.221266074,0.222700584,-0.089986473,-0.006784884,-0.087421136,-0.021927297,-0.053766061,-0.111238034,-0.017460117,-0.021211394,-0.073349407,-0.040153372,-0.049482541,-0.205934341,-0.163256514,-0.029701609,-0.019098531,0.12475421,-0.001414237,0.009494803,-0.037776587,0.059581064,-0.007008059,-0.023357305,-0.027223552
0.025692134,0.001550716,0.009082167,0.047339905,0.016191086,-0.072537088,0.082486202,-0.015734485,-0.052645318,-0.01094895,0.007077209,0.01395522,-0.002169275,0.052551871,0.04237881,0.147880779,0.004162485,-0.000269883,0.093523093,-0.088554218,-0.088686057,0.070951015,0.003882223,-0.028330002,0.058991417,-0.213508431,0.058331824,-0.330912598,-0.06022898,0.110275077,-0.071226688,0.110545561,-0.048463331,0.039321154,-0.154483807,-0.108868108,-0.003166739,0.015024928,0.050644648,0.011708632,0.031521263,-0.030497445,0.197560278,0.036805876,0.14540813,-0.025941035,-0.011591636,0.00902959,0.044224608,0.12080803,-0.155548755,0.149412281,-0.046662329,-0.030013045,-0.005435903,-0.01060836,0.012085055,-0.009279235,0.011381192,-0.069030146,-0.058008418,-0.072000202,-0.016574577,-0.056315332,-0.118557238,-0.019372119,0.043146283,0.262527905,0.024999231,0.034639653,0.018654632,0.030247341,0.008346972,0.04057689,0.005673354,-0.207607524,0.154043948,0.037083133,-0.000465521,-0.059268893,-0.078696954,-0.007947437,0.023032682,-0.008087091,0.002054368,0.029806323,0.420045995,-0.015602016,0.145115889,0.040948294,-0.02308249,0.034491453,-0.053545576,0.071494293,-0.197386966,-0.044420298,0.024896837,-5.54E-05,-0.086217908,-0.046796154,0.145651382,-0.165437047,-0.006704291,-0.005035607,0.027846484,-0.007315008,0.074546906,-0.053670562,0.018767535,-0.011367435,0.170566661,0.125906788,0.003813744,0.002811304,-0.031882683,0.052339989,-0.038927369,-0.027223634
-0.02399313,-0.023737176,-0.040218406,0.127571725,-0.137471012,0.1411027,-0.01784192,0.071023068,0.011458509,0.02270332,0.03380498,0.012260601,-0.000410648,0.058999275,0.010286312,0.100827745,-0.026872032,-0.134438803,0.108160152,0.189745076,0.064665971,0.019539617,0.08570939,-0.077147882,0.1345493,-0.030528355,0.008297619,0.157858627,-0.097083817,-0.086504734,-0.153409054,0.044701017,-0.071275686,0.016814621,-0.105507312,0.136908015,-0.005624397,-0.050181931,-0.041617827,-0.015338354,0.03205222,0.009827277,-0.048691724,-0.019700588,-0.079146968,-0.030157695,0.028606521,-0.017278856,0.217698121,0.084033271,-0.103149405,-0.069337516,-0.079469291,0.023209644,0.023459757,0.011670008,0.034105939,-0.037111837,0.008948169,0.026635215,0.066298849,-0.007350022,-0.007635628,-0.039540183,-0.065670757,0.018961419,0.015642817,0.302762289,-0.012222737,-0.059547512,-0.00511,-0.060549182,0.001041467,-0.213946311,-0.10099267,0.124724624,-0.371629513,-0.044639008,0.009461515,-0.018550636,0.175678686,6.46E-05,-0.045685421,0.032127558,-0.026290745,-0.095784124,-0.036795559,-0.088862342,0.271370579,0.04893299,0.016660289,0.035088397,-0.060583018,-0.221130212,-0.012693754,-0.037147781,-0.043421035,-0.028748521,0.007454523,0.032363943,0.011725427,-0.148831462,0.10190743,0.003769096,-0.097454291,0.004780042,-0.092736468,0.14514634,0.054724768,0.007945916,0.015209557,0.123251895,-0.004896753,-0.085789271,0.072003655,0.041743996,-0.044141087,-0.017058419
0.020291542,-0.033510906,0.011689094,-0.011205834,-0.087406448,-0.088327136,0.021236343,0.067376264,0.02419469,-0.021595642,0.021620951,-0.031094982,-0.007791316,0.020750786,-0.082018874,-0.05760311,-0.054748741,-0.033813517,-0.035017613,0.147760072,-0.23513694,-0.073598433,0.041884072,0.11381161,0.073976421,0.069584067,-0.125072273,-0.034838301,-0.03338558,0.098988295,0.117302386,-0.238513029,0.085525574,-0.019094376,-0.113006698,0.037572401,-0.058218747,-0.032158826,-0.07317388,-0.010818853,-0.008230439,0.012058256,-0.018899291,-0.064077864,-0.118467643,-0.044519591,0.006984364,-0.031939708,-0.087031127,-0.080426697,-0.104615516,-0.064012971,-0.172898669,0.020263335,-0.003539777,-0.015012219,-0.03355871,0.062859185,-0.013642046,0.026272197,-0.055539781,0.081750638,-0.032312971,-0.016859832,0.155822437,-0.026385799,-0.014649545,-0.079282267,-0.028760485,0.007308629,0.047120415,0.096079278,-0.021912734,-0.248073725,0.078578104,-0.055339003,-0.033646244,-0.014532573,-0.032994723,0.016041679,0.061190599,0.012004818,0.033391066,0.012907635,-0.015543048,0.115788934,0.063413684,-0.005781317,0.023143427,0.19559133,-0.069303825,0.026268083,0.134732314,0.259161207,-0.061394681,0.077312204,-0.002119858,0.010530847,-0.323616185,0.034586387,0.058552043,-0.07479628,0.340492797,-0.041816929,-0.177529533,-0.008002204,-0.158160337,-0.139715496,-0.059626371,-0.044271411,0.088340651,0.006991542,0.008482573,0.038515622,0.030297841,-0.083859704,0.107021434,-0.00623939
-0.007189,0.024621076,0.022586931,-0.094451618,-0.129291053,-0.092219157,0.016015468,-0.090267038,0.055212885,-0.021299353,0.006004037,0.015230889,-0.002021544,-0.095762009,-0.060259266,-0.081056826,0.094826815,-0.088179114,-0.034989335,0.073970344,-0.034522479,0.089458555,-0.067956678,0.0946142,0.115484366,-0.340657292,0.104213089,-0.105925763,0.160942256,-0.03161466,-0.315479705,0.128415499,-0.157279777,0.0058377,-0.017690074,0.140005292,0.042172686,0.075638992,-0.049928932,0.018053577,0.066341447,-0.009342888,0.04942019,0.037773044,-0.033754799,0.00857381,0.012029969,-0.034487026,0.005895448,-0.133267576,0.010135279,-0.072706847,0.130994839,0.014746324,-0.034185729,0.022142398,-0.015249784,0.005793729,0.037781875,0.019590175,0.057721526,0.10233034,-0.061770279,0.043375271,-0.067072893,0.037224197,0.037184348,0.035468299,0.024747813,-0.133627863,0.006012589,-0.091698888,0.014389717,0.054541791,-0.050981562,0.120879651,0.083153691,0.006984287,0.023897463,0.020726332,-0.081983604,0.030476679,0.038202517,-0.01721309,0.042314598,-0.125092245,-0.202325442,-0.035788028,-0.15610833,0.072409678,0.043318972,0.075194069,0.081756433,0.02736332,0.036599884,0.027622628,0.032107584,-0.065099049,-0.424147577,0.003819163,0.017453462,0.223589753,0.040107154,-0.000123152,0.01896626,-0.004760255,0.025997046,0.001234522,0.067024325,0.046871365,0.068425041,0.096018278,-0.033790668,0.037782825,0.092675135,0.075055924,-0.024235828,-0.084650566
0.079989854,-0.016847322,0.012578835,-0.024466562,-0.120673708,-0.174573491,0.084880926,-0.042932565,-0.074549756,0.000856473,-0.015385104,-0.068345707,-0.001587749,0.117113613,-0.016755698,-0.103712459,-0.01577755,-0.054511798,0.251639381,-0.022795938,-0.099963621,-0.054267862,0.11207581,0.07905318,0.035668628,-0.164524065,-0.020186568,0.104049583,-0.217060672,0.030008696,-0.150263584,-0.037003358,0.025822126,-0.006917047,0.120601078,-0.068770404,-0.040166477,0.115940756,-0.132411312,-0.00713959,-0.060978727,0.064053044,-0.091096494,0.108395348,0.160293001,-0.065203125,-0.030310317,0.042088054,0.023769514,-0.062370031,-0.172952621,-0.111051196,-0.185103501,-0.000598148,0.035276703,-0.001401027,0.03405717,0.043433654,-0.017718245,-0.077779905,-0.035933218,0.021306594,0.171708222,0.002576975,0.050966845,-0.015902617,0.007977153,-0.031145378,0.016557635,0.096592569,0.101384184,-0.050118898,-0.005133719,0.447344406,0.070241989,0.037978313,-0.224820705,-0.003168271,0.048401667,0.064459899,-0.050266001,0.008129867,-0.02789249,-0.083830268,-0.023525541,0.120659525,-0.065813395,0.017833722,-0.024400477,0.155615905,0.031070478,-0.087360057,0.128178049,0.027056034,0.031149875,-0.031542634,0.016034999,0.081942162,0.072160191,-0.003122375,-0.079538895,-0.059270521,-0.05721697,-0.037399447,-0.04101824,0.008546233,0.14742864,-0.00166045,0.028390721,-0.025961243,-0.071571101,0.094885915,-0.011965588,-0.071707842,-0.033088897,-0.050373518,0.096443135,0.018735991
-0.034739264,0.072148387,-0.075537045,-0.002169223,-0.108480258,0.020225139,-0.004472817,0.05908951,-0.032743779,0.00984599,0.016296242,0.004203922,-0.007322265,0.034079645,-0.020268836,0.000692342,-0.001212592,0.021487822,-0.076990531,0.122012953,0.030609648,0.10100136,-0.045134556,0.030398005,0.113690848,0.089255294,-0.119378223,-0.062573133,-0.035014206,0.074370665,-0.056203948,0.142801464,0.319777407,0.007133491,0.111704936,-0.028632268,0.046046092,0.306936409,0.173615641,0.004183597,-0.183149442,-0.017299463,-0.138691131,-0.030162463,-0.062082532,-0.03662258,-0.044707886,0.029111234,-0.110175366,-0.010754098,-0.134025241,-0.08632825,-0.053027046,-0.008767221,-0.049444557,0.018961054,-0.001645744,-0.017450652,-0.009553682,0.071594685,-0.043538269,-0.061811319,0.087947217,0.003205553,0.027182507,0.021730275,0.013274058,0.322408075,0.051980749,0.153464255,-0.05196509,0.083911216,0.002091437,-0.071731656,0.031425328,-0.168583773,0.046241164,0.009871856,0.12739764,0.023460237,-0.173128017,-0.003804956,-0.043606608,0.155811383,0.022378551,-0.094708477,-0.278351212,-0.02196699,-0.117588055,-0.137158192,0.028046331,0.125149774,-0.147781207,0.074191805,-0.036690418,0.012223584,-0.007773672,-0.009954605,-0.009790813,-0.008751492,-0.08280415,-0.086861666,-0.018869379,-0.020535521,-0.132118029,0.007155658,0.130712164,-0.055212166,-0.085089076,0.021125656,0.023952636,-0.023897187,0.009402998,0.061026802,0.012827024,0.113423922,-0.02730018,0.043491795
0.061106273,-0.028075846,0.009262098,0.067064714,0.046153052,0.083722898,0.049447349,-0.243212723,-0.015094712,-0.006035663,-0.001624457,-0.043207333,0.000703352,0.014027558,0.026839722,-0.008591223,-0.047280978,0.054617389,-0.00524228,-0.043522339,-0.008554437,-0.080512533,0.003816059,0.303963254,-0.140370966,0.027718721,0.038615029,0.024090452,-0.164453687,-0.037535351,-0.012723299,-0.111632278,0.150379031,-0.045004141,0.004993313,0.076728686,-0.054687406,0.074258636,-0.190788581,-0.001206203,-0.052231143,-0.005494762,0.131437928,-0.042096488,0.020052201,0.044337603,-0.037341861,0.034060675,-0.031679177,-0.117286717,0.107890299,-0.215876157,0.118268599,-0.002387714,0.009082983,0.011934813,-0.058698118,0.065228016,-0.02739324,0.069031779,-0.03691526,0.129448782,0.051145625,0.00713416,-0.030373965,-0.003206371,-0.006496355,0.357714552,0.001917307,-0.000129222,0.045389383,0.047804775,-0.000747268,-0.001120394,-0.107906335,-0.093493878,-0.062669324,-0.059836758,-0.068941245,0.00090874,0.03305897,-0.010001559,0.057490653,0.028033939,-0.013733594,-0.259615698,0.237733877,0.196108725,-0.044338936,-0.014409267,-0.004677855,0.014295475,-0.035959665,0.09684453,0.163729425,0.007512414,-0.014756084,0.001139287,0.002294642,-0.004169004,-0.016709805,0.116288915,-0.175258432,0.003813592,0.054189481,0.000986388,-0.214567743,0.133895105,-0.005208336,-0.006832729,0.037383335,-0.030802839,0.045676448,0.092472235,0.047741754,-0.096095301,0.114724335,-0.027716697
-0.060563085,0.031746405,0.044452724,-0.141451641,0.045846454,-0.009654979,-0.021889688,-0.058263571,0.056234889,0.002790753,0.01202636,-0.002630477,0.007920893,-0.036968322,-0.011291491,0.058094656,-0.094838183,-0.023552412,0.045588747,-0.250133512,-0.034456352,-0.143781643,0.033128308,0.174022911,-0.08755521,0.097089918,-0.020673605,0.02398488,0.038033546,0.037192398,-0.058327747,0.095977624,-0.169761848,0.041846038,0.016719386,-0.008449567,0.104912983,0.103862516,0.044470682,0.011096002,0.104352223,0.012729792,-0.167168634,0.258439016,-0.080925105,0.023342883,0.01266095,0.007524552,-0.010638558,0.074186882,0.100790729,0.178730429,-0.169809326,0.022636178,0.052299958,0.028224935,0.03813592,0.007651887,-0.001814931,-0.058635669,0.038942836,0.42344026,0.071465854,0.008461747,-0.037326187,0.006627059,-0.012075696,0.047498918,0.085619513,0.201197486,-0.051604251,0.121954629,0.009702471,-0.121125751,0.037977896,0.220571501,0.044185679,0.000230051,-0.125942473,0.006061096,0.049632736,-0.027829721,0.051089226,0.016811193,0.019678659,-0.216389076,0.027014167,-0.032728963,0.017767656,0.028233169,0.055166113,-0.082739769,-0.145888541,0.117164954,-0.022965522,0.015956716,-0.060154364,0.111009966,-0.027824178,0.038454397,-0.03293246,-0.106103068,-0.025469356,0.033516371,-0.184773409,0.003479056,0.105380582,-0.073652223,0.047464718,0.007815329,0.011424511,0.008007599,-0.013666561,-0.114508867,0.001321252,0.048508734,-0.059557523,-0.006367356
0.008403974,-0.001818982,-0.027132671,0.059492592,-0.051200515,0.109672394,0.085506742,-0.172098349,0.043575175,0.011125869,-0.001825863,0.027453084,0.008458426,0.017883606,-0.061195272,-0.009311237,-0.029073644,-0.101066619,0.158244474,0.054093749,-0.095661425,-0.018720216,-0.133777452,0.056492581,0.063145411,-0.045791624,-0.043582386,-0.287732931,0.546418741,-0.077594445,-0.020280144,0.007317288,0.156693424,-0.001903695,-0.036516087,0.105842374,-0.025505595,0.126213325,-0.19541317,0.024525982,0.054836388,-0.021905643,-0.00866423,-0.047437373,0.016994132,0.006987914,-0.029723102,-0.066944284,-0.098896303,-0.086496205,-0.007271515,-0.056032169,-0.00971879,-0.009693028,-0.014367683,-0.028412215,0.061304664,0.035732813,0.056649551,0.009851404,-0.016407919,0.053417633,-0.002485003,-0.027051809,-0.052816807,0.018115115,-0.000184798,-0.103663232,0.063290139,-0.013297602,0.079436393,-0.057021566,-0.007556913,-0.022950452,0.044190246,-0.079472665,-0.027874741,0.082930413,-0.042012309,0.0098226,0.206322085,0.015498233,0.042826262,-0.049307189,0.068491734,-0.019207278,-0.055230598,0.017438085,0.051794011,-0.10438158,-0.008256693,-0.035063377,-0.048713476,0.016672011,-0.010415346,0.024403873,0.009275567,-0.000960284,0.331067913,-0.009325925,0.0649754,-0.171621881,0.072682534,-0.059996378,-0.030515262,-0.025094364,0.071515506,0.047806561,0.064709739,-0.011286773,-0.081427244,0.060904508,0.0378612,-0.080598,-0.042461999,-0.032249113,0.165049838,0.011049036
-0.046192807,0.027016725,0.013753035,0.040476669,0.178259485,0.061169582,0.059459804,-0.015216777,-0.046622518,0.020694009,-0.028268434,0.051490681,0.006440654,0.076188943,0.048949964,0.029877804,0.065195122,0.24619941,-0.355488246,-0.045282229,0.014336892,-0.008065317,0.064421731,0.235137878,-0.128546525,0.068610169,-0.062771941,-0.037835304,0.235141428,0.099573884,-0.097168463,0.124809744,-0.092931248,-0.022550278,-0.067736445,-0.030057363,0.010340103,0.020941733,-0.097455495,0.008253662,-0.079814568,-0.016577971,-0.16350877,0.01767142,-0.012437441,-0.033010798,-0.004297248,-0.011142868,0.135924419,-0.053631379,0.147015326,-0.019830266,0.011080163,-0.067149633,0.015905782,-0.017867322,0.013522196,0.015592065,0.002354939,-0.031335997,-0.104563234,-0.181612546,0.0276663,-0.057076437,-0.112827255,0.024227582,0.00036688,-0.025969475,0.00581654,0.168150838,-0.053328255,-0.20349693,-0.00458599,0.075253552,-0.018013408,-0.039214838,-0.381219582,0.051398593,-0.004834259,0.018051506,-0.113492137,-0.011586194,-0.077935225,0.032255526,0.036820051,0.019885512,0.109315007,-0.005050135,-0.006784365,0.025652978,0.012054545,0.027787701,0.145710908,0.016844065,-0.080933913,-0.004788929,0.125940958,0.042812695,-0.12546024,-0.014919986,-0.057704994,-0.100529547,0.18900221,0.04941434,0.01937454,0.050980101,0.052562911,0.055603336,-0.069431305,-0.00700865,-0.040801234,-0.026786173,-0.021771011,0.007590328,-0.00990479,0.030063723,-0.061630883,-0.024716517
